index,critical_temp
1964,12.04
1965,12.04
1966,10.5
1967,12.04
1968,40.0
1969,115.0
1970,115.0
1971,81.0
1972,67.6
1973,43.5
1974,70.0
1975,45.0
1976,45.0
1977,24.0
1978,74.5
1979,11.65
1980,41.0
1981,90.0
1982,92.0
1983,86.2
1984,39.0
1985,56.0
1986,60.0
1987,60.0
1988,56.0
1989,72.2
1990,6.36
1991,61.9
1992,61.9
1993,23.5
1994,27.5
1995,72.2
1996,4.067971428571428
1997,4.067971428571428
1998,2.054683333333333
1999,2.054683333333333
2000,3.4048000000000003
2001,4.067971428571428
2002,2.5275
2003,5.7
2004,7.89875
2005,5.606199999999999
2006,9.566666666666666
2007,32.24
2008,18.433333333333334
2009,11.0
2010,34.57038461538462
2011,2.21
2012,34.57038461538462
2013,0.048
2014,0.35
2015,9.556666666666667
2016,0.43
2017,3.9
2018,0.6424285714285715
2019,66.0
2020,74.0
2021,30.0
2022,31.0
2023,2.3
2024,34.57038461538462
2025,0.43
2026,96.5
2027,60.2
2028,37.3
2029,39.0
2030,6.090625
2031,34.775999999999996
2032,2.73
2033,2.9
2034,4.555
2035,56.0
2036,56.0
2037,45.3
2038,60.0
2039,60.0
2040,39.0
2041,5.0
2042,7.9
2043,62.0
2044,87.6
2045,56.0
2046,67.0
2047,2.9
2048,1.8
2049,1.8
2050,1.5419999999999998
2051,0.6424285714285715
2052,2.86
2053,7.68
2054,5.75
2055,8.485
2056,13.433333333333332
2057,3.8
2058,5.3
2059,8.235
2060,2.96
2061,6.715
2062,5.96
2063,5.17
2064,5.17
2065,32.5
2066,63.5
2067,63.5
2068,63.5
2069,63.5
2070,2.26
2071,2.96
2072,90.0
2073,20.0
2074,35.5
2075,33.5
2076,41.0
2077,55.0
2078,29.2
2079,78.5
2080,78.5
2081,115.0
2082,110.0
2083,4.3
2084,80.5
2085,73.0
2086,65.0
2087,27.916666666666668
2088,24.3
2089,0.52
2090,7.1
2091,9.1275
2092,3.478
2093,10.6
2094,8.3375
2095,8.98
2096,8.98
2097,9.9
2098,9.8
2099,0.9033333333333333
2100,0.8275000000000001
2101,0.035
2102,6.919999999999999
2103,4.12
2104,12.799999999999999
2105,37.0
2106,37.0
2107,8.235
2108,3.7
2109,34.57038461538462
2110,34.9
2111,25.1
2112,9.96
2113,9.96
2114,100.0
2115,110.0
2116,110.0
2117,86.85311764705878
2118,0.9033333333333333
2119,5.0
2120,6.494999999999999
2121,2.82
2122,0.9325
2123,2.7
2124,2.19575
2125,4.1
2126,0.16666666666666666
2127,0.29
2128,6.068714285714286
2129,1.0
2130,13.8
2131,13.9
2132,9.9482
2133,2.19575
2134,29.0
2135,6.068714285714286
2136,6.57
2137,5.89
2138,4.227
2139,1.3999999999999997
2140,24.3125
2141,20.549999999999997
2142,4.055
2143,4.055
2144,3.66
2145,3.06
2146,4.12
2147,2.16
2148,2.91
2149,2.65
2150,9.8
2151,13.9
2152,33.0
2153,25.0
2154,29.3
2155,13.8
2156,20.0
2157,107.0
2158,51.3
2159,8.0
2160,21.55625
2161,9.556666666666667
2162,128.5
2163,1.8
2164,0.7455
2165,25.5
2166,1.19455
2167,0.5247666666666667
2168,7.0
2169,6.788083333333334
2170,2.76
2171,4.17
2172,4.24
2173,1.06
2174,3.8
2175,4.5
2176,2.6
2177,2.315
2178,4.3
2179,3.98
2180,3.98
2181,3.7
2182,1.1
2183,3.26
2184,4.91
2185,10.766363636363637
2186,0.5449999999999999
2187,9.7
2188,3.935
2189,7.0
2190,3.66
2191,3.76
2192,3.44
2193,6.62
2194,3.47
2195,3.47
2196,2.84
2197,2.92
2198,3.59
2199,3.0
2200,2.48
2201,3.47
2202,3.59
2203,2.44
2204,4.35
2205,1.8125
2206,6.090625
2207,0.97
2208,1.26
2209,2.865
2210,3.0
2211,34.57038461538462
2212,34.28
2213,3.7
2214,2.6
2215,8.905375000000001
2216,4.067971428571428
2217,4.16165
2218,6.077142857142858
2219,34.28
2220,0.51
2221,1.16
2222,0.121
2223,12.8
2224,1.55
2225,1.02
2226,1.02
2227,7.25
2228,7.631428571428572
2229,4.15
2230,1.1
2231,5.53
2232,0.1032
2233,1.02
2234,0.5
2235,35.73333333333333
2236,26.766666666666666
2237,34.57038461538462
2238,36.7
2239,30.8
2240,34.57038461538462
2241,6.3
2242,4.4
2243,1.43
2244,1.57
2245,5.82
2246,5.82
2247,2.17
2248,2.17
2249,1.37
2250,4.45
2251,0.7455
2252,9.1275
2253,3.2755
2254,7.01
2255,7.924666666666667
2256,14.4
2257,1.13
2258,0.59
2259,0.4
2260,3.37
2261,0.026
2262,0.88
2263,5.8
2264,9.299999999999999
2265,21.0
2266,19.8
2267,0.44
2268,19.45
2269,1.175
2270,2.4
2271,1.2
2272,2.9
2273,15.4
2274,7.49
2275,9.299999999999999
2276,1.5
2277,1.6
2278,4.13
2279,8.89
2280,0.94
2281,2.95
2282,18.14
2283,0.46
2284,0.46
2285,0.91
2286,2.89
2287,2.7
2288,2.7
2289,10.780000000000001
2290,3.6399999999999997
2291,3.5
2292,2.68
2293,6.95
2294,1.28
2295,2.5416666666666665
2296,4.25
2297,6.4
2298,7.53
2299,8.4
2300,1.82
2301,4.0
2302,4.0
2303,3.38
2304,5.65
2305,4.0
2306,5.7
2307,0.57
2308,2.3
2309,9.62
2310,6.1
2311,7.95
2312,2.25
2313,4.07
2314,4.0
2315,4.1835
2316,2.47
2317,4.25
2318,4.25
2319,8.63
2320,5.12
2321,3.335
2322,8.68
2323,8.63
2324,2.62
2325,7.0
2326,4.0
2327,6.0
2328,29.5
2329,11.5
2330,2.9
2331,7.6
2332,3.4
2333,3.4
2334,3.97
2335,0.5247666666666667
2336,0.65
2337,4.16165
2338,1.51
2339,2.1766666666666663
2340,0.048
2341,0.016
2342,0.763
2343,6.7
2344,0.6704285714285714
2345,16.0
2346,8.0
2347,4.4
2348,0.052
2349,0.9
2350,0.5
2351,5.1
2352,5.3
2353,6.3
2354,2.3833333333333333
2355,6.79
2356,6.0
2357,1.4
2358,7.0
2359,0.07
2360,4.15
2361,12.05
2362,0.113
2363,3.74
2364,1.44
2365,3.08
2366,0.5
2367,2.155
2368,2.4
2369,10.5
2370,2.9
2371,10.1
2372,14.7425
2373,1.3
2374,0.78
2375,1.9
2376,19.0
2377,4.5
2378,1.21
2379,2.95
2380,8.31
2381,4.325
2382,0.30275
2383,5.8
2384,9.1275
2385,3.42
2386,3.42
2387,4.3
2388,9.578571428571427
2389,5.03
2390,4.0
2391,2.04
2392,6.8
2393,6.2
2394,3.685
2395,5.95
2396,1.02
2397,3.625
2398,2.285
2399,8.8
2400,0.78
2401,0.138
2402,7.9
2403,4.93
2404,0.06
2405,5.5
2406,3.5
2407,0.0013
2408,0.032
2409,4.0
2410,1.54
2411,3.66
2412,4.643
2413,4.2
2414,2.27
2415,12.3
2416,2.5
2417,2.6
2418,1.62
2419,8.95
2420,2.92
2421,3.1
2422,0.76
2423,0.72
2424,2.33
2425,0.73
2426,5.85
2427,12.3
2428,11.85
2429,3.0
2430,10.1
2431,10.2
2432,10.6
2433,4.53
2434,5.04
2435,10.0
2436,0.01
2437,7.599999999999999
2438,12.0
2439,1.3
2440,11.8
2441,2.1574999999999998
2442,14.45
2443,10.56
2444,14.7
2445,0.46
2446,4.71
2447,2.84
2448,14.293000000000001
2449,3.0999999999999996
2450,14.293000000000001
2451,4.2
2452,10.5
2453,5.5
2454,1.78
2455,5.62
2456,3.76
2457,4.04
2458,2.8
2459,15.0
2460,1.95
2461,16.5
2462,17.358
2463,13.9
2464,6.5
2465,2.6
2466,2.8
2467,14.326666666666668
2468,10.4
2469,16.0
2470,4.67
2471,6.09
2472,7.62
2473,8.08
2474,8.42
2475,12.8
2476,10.5
2477,9.3
2478,10.3
2479,10.1
2480,7.5
2481,7.55
2482,9.7
2483,7.4
2484,8.0
2485,8.45
2486,7.69
2487,1.44
2488,7.69
2489,4.949999999999999
2490,3.51
2491,5.34
2492,2.95
2493,3.12
2494,5.24
2495,2.8
2496,8.03
2497,7.83
2498,6.95
2499,7.025
2500,7.075
2501,1.4
2502,1.4
2503,2.84
2504,2.2
2505,0.73
2506,1.5
2507,1.2
2508,0.08
2509,4.1
2510,4.7
2511,3.5
2512,3.4646666666666666
2513,2.73
2514,9.0
2515,5.12
2516,6.4
2517,0.35
2518,1.34
2519,1.34
2520,4.0
2521,1.44
2522,0.38
2523,0.46
2524,11.1
2525,5.8
2526,5.0
2527,5.12
2528,2.12
2529,1.3
2530,3.04
2531,3.36
2532,0.11
2533,7.275
2534,16.842
2535,7.51
2536,3.7249999999999996
2537,1.5
2538,9.9
2539,7.89875
2540,0.44
2541,7.89875
2542,10.56
2543,7.1
2544,1.615
2545,5.5
2546,8.3375
2547,6.788083333333334
2548,5.926
2549,17.358
2550,16.842
2551,3.65
2552,4.067971428571428
2553,4.067971428571428
2554,4.28
2555,5.545
2556,14.0
2557,3.4
2558,0.76
2559,7.82
2560,8.06
2561,1.8
2562,0.6738666666666667
2563,7.85
2564,5.12
2565,5.1
2566,9.7
2567,1.45
2568,6.068714285714286
2569,0.43
2570,2.2
2571,0.93
2572,2.16
2573,0.30275
2574,9.0
2575,9.0
2576,2.8
2577,1.587
2578,3.07
2579,5.05
2580,4.3
2581,0.262
2582,5.59
2583,10.5
2584,13.32
2585,10.5
2586,1.5
2587,8.15
2588,10.5
2589,14.85
2590,9.9
2591,9.4
2592,9.0
2593,10.8
2594,10.8
2595,9.8
2596,1.9
2597,9.0
2598,12.7
2599,15.5
2600,5.1
2601,5.1
2602,3.7
2603,11.0
2604,11.0
2605,17.6
2606,13.8
2607,1.96
2608,15.399999999999999
2609,15.8
2610,18.1
2611,16.5
2612,1.96
2613,2.7
2614,2.44
2615,2.8
2616,2.52
2617,2.43
2618,5.1
2619,5.1
2620,15.2
2621,1.44
2622,7.4
2623,10.9
2624,3.57
2625,19.925
2626,1.46
2627,0.44
2628,2.7
2629,2.5416666666666665
2630,3.966666666666667
2631,9.75
2632,2.2
2633,8.68
2634,8.68
2635,6.0
2636,4.5
2637,8.67
2638,3.8
2639,9.541666666666666
2640,16.4
2641,10.5
2642,8.183333333333334
2643,5.0
2644,2.3
2645,1.2
2646,3.0
2647,4.0
2648,4.65
2649,2.1
2650,1.03
2651,3.85
2652,2.34
2653,8.83
2654,3.42
2655,3.223
2656,0.78
2657,0.98
2658,2.315
2659,1.6
2660,1.34
2661,0.55
2662,2.18
2663,12.0
2664,8.4
2665,2.2
2666,4.84
2667,1.78
2668,17.358
2669,6.788083333333334
2670,5.926
2671,6.95
2672,4.949999999999999
2673,2.0925
2674,6.73
2675,5.24
2676,1.22
2677,7.055
2678,1.76
2679,2.1
2680,11.28
2681,1.6
2682,7.268
2683,7.52
2684,3.16
2685,8.183333333333334
2686,9.85
2687,9.541666666666666
2688,15.6
2689,16.4
2690,10.1
2691,9.3
2692,13.1
2693,10.287500000000001
2694,8.45
2695,8.8
2696,7.4
2697,7.53
2698,6.45
2699,6.271999999999999
2700,10.0
2701,8.5
2702,24.0
2703,8.7
2704,8.7
2705,8.2
2706,10.3
2707,10.4
2708,24.0
2709,10.65
2710,5.0
2711,6.8
2712,7.458571428571429
2713,2.315
2714,26.0
2715,3.75
2716,4.0
2717,14.688125
2718,5.905
2719,5.97
2720,2.0
2721,2.6
2722,10.02
2723,6.3
2724,6.05
2725,10.4
2726,11.0
2727,24.0
2728,11.5
2729,10.5
2730,16.191666666666666
2731,14.5
2732,7.6
2733,10.618
2734,29.504166666666666
2735,27.0
2736,7.0
2737,6.6
2738,14.0
2739,14.0
2740,3.8
2741,8.7
2742,4.8
2743,4.1
2744,4.1
2745,3.025
2746,4.765000000000001
2747,13.600000000000001
2748,4.25
2749,7.952
2750,1.76
2751,2.32
2752,1.93
2753,4.6
2754,6.271999999999999
2755,2.025
2756,1.2000000000000002
2757,1.3
2758,9.299999999999999
2759,15.005
2760,10.766363636363637
2761,7.7
2762,15.005
2763,12.05
2764,19.1
2765,20.7
2766,17.2
2767,15.0
2768,14.8
2769,15.6
2770,15.6
2771,17.2
2772,15.5
2773,13.8
2774,18.0
2775,7.4
2776,15.4
2777,18.3
2778,18.6
2779,19.1
2780,19.3
2781,20.0
2782,19.8
2783,20.0
2784,2.9499999999999997
2785,3.8
2786,3.27
2787,2.76
2788,2.56
2789,2.56
2790,1.135
2791,17.88
2792,18.333333333333332
2793,12.05
2794,19.9
2795,20.7
2796,19.1
2797,6.5
2798,6.5
2799,10.780000000000001
2800,10.780000000000001
2801,8.180000000000001
2802,10.766363636363637
2803,8.7
2804,10.6
2805,9.85
2806,10.6
2807,13.6
2808,13.6
2809,13.1
2810,7.1
2811,5.0
2812,19.2
2813,15.005
2814,19.8
2815,6.39
2816,15.2
2817,9.0
2818,2.7
2819,24.3125
2820,34.57038461538462
2821,34.57038461538462
2822,0.52
2823,14.688125
2824,16.191666666666666
2825,15.1
2826,10.02
2827,10.02
2828,0.155
2829,7.0
2830,2.96
2831,5.926
2832,7.9
2833,0.21500000000000002
2834,2.0
2835,2.145
2836,25.7
2837,6.0
2838,0.52
2839,5.98
2840,1.52
2841,7.94
2842,3.5
2843,5.6499999999999995
2844,4.2
2845,34.57038461538462
2846,37.8
2847,34.57038461538462
2848,36.55
2849,23.2
2850,34.57038461538462
2851,0.72
2852,22.4
2853,4.0
2854,16.86
2855,16.86
2856,16.86
2857,9.6
2858,34.57038461538462
2859,38.0
2860,14.688125
2861,13.4
2862,29.504166666666666
2863,29.5
2864,2.6
2865,8.5
2866,3.0
2867,2.5
2868,8.5
2869,1.17
2870,1.17
2871,5.4725
2872,6.7
2873,5.4
2874,4.5
2875,12.2
2876,12.2
2877,5.4
2878,7.0
2879,5.21
2880,5.21
2881,37.7
2882,7.0
2883,38.0
2884,34.57038461538462
2885,36.55
2886,32.4
2887,32.4
2888,11.266666666666666
2889,8.925
2890,23.6
2891,19.0
2892,12.0
2893,38.7
2894,34.28
2895,38.7
2896,10.6
2897,4.68
2898,32.9
2899,32.9
2900,8.5
2901,3.8519999999999994
2902,3.8519999999999994
2903,6.64
2904,7.87
2905,10.6
2906,5.31
2907,11.653333333333334
2908,2.34
2909,5.6
2910,11.653333333333334
2911,7.7
2912,4.69
2913,1.3
2914,2.78
2915,1.85
2916,2.3
2917,3.14
2918,3.8519999999999994
2919,1.2
2920,1.378
2921,3.04
2922,3.06
2923,3.06
2924,1.9
2925,2.92
2926,6.76
2927,1.3999999999999997
2928,1.3999999999999997
2929,10.6
2930,4.3
2931,5.03
2932,6.49
2933,5.72
2934,8.5
2935,0.2
2936,6.7
2937,9.1275
2938,8.8
2939,9.655000000000001
2940,9.985
2941,10.05
2942,5.8
2943,5.8
2944,4.15
2945,3.85
2946,1.43
2947,34.57038461538462
2948,5.606199999999999
2949,11.653333333333334
2950,3.6
2951,2.8
2952,4.055
2953,7.599999999999999
2954,3.67
2955,2.1
2956,12.0
2957,4.2
2958,3.17
2959,5.1
2960,5.1
2961,7.53
2962,7.049000000000001
2963,2.46
2964,7.7
2965,2.0
2966,8.3
2967,9.75
2968,5.905
2969,4.3
2970,10.618
2971,0.6
2972,1.8060000000000003
2973,0.155
2974,3.1
2975,17.8
2976,23.2
2977,16.4
2978,37.8
2979,15.2
2980,1.37
2981,24.3125
2982,34.57038461538462
2983,28.55
2984,10.3
2985,3.58
2986,38.0
2987,34.0
2988,32.0
2989,32.0
2990,19.7
2991,35.53333333333333
2992,0.022
2993,0.022
2994,0.022
2995,37.7
2996,14.3
2997,2.73
2998,4.65
2999,2.2199999999999998
3000,2.3833333333333333
3001,11.266666666666666
3002,14.688125
3003,13.0
3004,6.36
3005,24.5
3006,6.919999999999999
3007,1.525
3008,7.97
3009,1.62
3010,1.54
3011,5.3933333333333335
3012,7.52
3013,0.62
3014,7.952
3015,5.17
3016,8.235
3017,6.0
3018,3.91
3019,3.12
3020,23.6
3021,11.6
3022,11.0
3023,5.15
3024,1.135
3025,35.73333333333333
3026,14.68
3027,14.2
3028,15.56
3029,8.72
3030,3.45
3031,0.6704285714285714
3032,1.864
3033,1.43
3034,0.62
3035,0.9033333333333333
3036,6.3875
3037,6.8
3038,6.8
3039,9.75
3040,12.6
3041,12.6
3042,12.6
3043,12.6
3044,12.6
3045,10.1
3046,12.6
3047,8.9
3048,10.1
3049,2.0
3050,1.61
3051,5.5
3052,3.4
3053,0.47
3054,19.0
3055,19.0
3056,19.8
3057,17.97
3058,18.26
3059,15.8
3060,8.5
3061,15.2
3062,16.1
3063,18.25714285714286
3064,11.2
3065,7.7
3066,2.6
3067,7.01
3068,5.72
3069,5.17
3070,5.17
3071,5.17
3072,0.59
3073,0.59
3074,2.2
3075,1.11
3076,8.0
3077,8.9
3078,8.99
3079,10.287500000000001
3080,5.8
3081,7.15
3082,5.71
3083,6.58
3084,8.87
3085,6.95
3086,4.5
3087,1.615
3088,4.11
3089,4.9
3090,5.72
3091,0.33
3092,4.5
3093,0.045
3094,0.645
3095,4.5
3096,5.233333333333333
3097,1.96
3098,0.1
3099,0.2
3100,0.18
3101,0.25
3102,0.18
3103,2.86
3104,0.57
3105,4.49
3106,3.95
3107,3.1
3108,2.1
3109,2.84
3110,8.5
3111,4.3
3112,6.316666666666666
3113,5.3
3114,5.28
3115,5.6
3116,5.04
3117,2.24
3118,3.7249999999999996
3119,7.181
3120,2.27
3121,5.98
3122,4.403625
3123,2.85
3124,17.82
3125,16.066666666666666
3126,18.25714285714286
3127,15.6
3128,4.0
3129,2.01
3130,5.75
3131,4.325
3132,12.85
3133,9.4
3134,6.1
3135,6.4
3136,3.38
3137,5.57
3138,13.3
3139,10.6
3140,13.2
3141,13.7
3142,1.2
3143,13.2
3144,8.485
3145,9.1275
3146,8.3375
3147,6.090625
3148,9.85
3149,3.625
3150,6.316666666666666
3151,4.07
3152,1.88
3153,3.27
3154,0.113
3155,1.7
3156,0.028
3157,0.115
3158,0.147
3159,0.147
3160,0.13
3161,0.162
3162,0.052
3163,0.25
3164,0.095
3165,0.055
3166,0.1
3167,0.095
3168,0.34
3169,0.095
3170,2.315
3171,1.84
3172,0.584
3173,0.584
3174,2.4
3175,0.7
3176,0.76
3177,34.775999999999996
3178,6.52
3179,3.49
3180,10.27
3181,9.5
3182,9.5
3183,1.88
3184,3.6
3185,4.74
3186,2.7935
3187,7.85
3188,7.69
3189,8.4
3190,7.78
3191,8.87
3192,5.890000000000001
3193,4.45
3194,7.5
3195,6.0
3196,4.8
3197,3.66
3198,7.1
3199,5.890000000000001
3200,2.93
3201,3.28
3202,2.85
3203,16.5
3204,16.5
3205,18.25714285714286
3206,2.6
3207,17.9
3208,17.9
3209,17.9
3210,17.6
3211,17.6
3212,5.72
3213,0.415
3214,6.788083333333334
3215,6.788083333333334
3216,8.42
3217,1.75
3218,4.6
3219,4.46
3220,4.6
3221,1.46
3222,1.67
3223,0.46
3224,1.22
3225,1.76
3226,1.76
3227,1.6
3228,3.65
3229,5.95
3230,2.11
3231,4.2
3232,4.4
3233,2.3
3234,7.7
3235,5.75
3236,7.03
3237,6.62
3238,6.62
3239,4.28
3240,2.63
3241,24.3125
3242,24.3125
3243,19.7
3244,4.41
3245,7.458571428571429
3246,6.1
3247,10.4
3248,2.3
3249,9.8
3250,8.5
3251,2.81
3252,8.89
3253,2.76
3254,6.09
3255,7.9
3256,13.2
3257,7.1
3258,5.0
3259,5.0
3260,4.07
3261,3.3333333333333335
3262,2.444
3263,2.134
3264,11.0
3265,1.8566666666666665
3266,1.9
3267,12.3
3268,14.45
3269,7.7
3270,11.1
3271,2.5416666666666665
3272,3.05
3273,17.358
3274,9.9482
3275,7.275
3276,3.95
3277,9.85
3278,13.0
3279,10.9
3280,13.0
3281,2.025
3282,11.086666666666668
3283,17.358
3284,2.72
3285,10.6
3286,6.2
3287,7.4
3288,10.1
3289,0.08549999999999999
3290,0.116
3291,4.25
3292,0.13
3293,0.0555
3294,3.0
3295,2.5
3296,4.1
3297,9.9
3298,3.5
3299,4.1
3300,7.49
3301,1.95
3302,2.3
3303,0.30275
3304,4.82
3305,7.85
3306,4.15
3307,1.95
3308,3.8899999999999997
3309,3.8899999999999997
3310,16.61625
3311,4.0
3312,1.95
3313,16.61625
3314,12.066666666666668
3315,1.89
3316,3.42
3317,1.22
3318,1.22
3319,4.3
3320,3.56
3321,3.38
3322,4.3
3323,11.84
3324,0.23249999999999998
3325,13.433333333333332
3326,13.433333333333332
3327,3.76
3328,4.37
3329,3.94
3330,5.94
3331,12.04
3332,12.04
3333,12.0
3334,2.8
3335,8.06
3336,0.64
3337,2.3
3338,5.84
3339,8.7
3340,6.0
3341,2.71
3342,3.208
3343,4.17
3344,15.1
3345,15.1
3346,15.1
3347,1.95
3348,9.7
3349,14.0
3350,14.1
3351,1.5
3352,14.7425
3353,10.6
3354,8.9
3355,18.25714285714286
3356,9.7
3357,3.94
3358,7.07
3359,4.975
3360,1.3999999999999997
3361,0.1
3362,0.028
3363,0.066
3364,12.05
3365,0.045649999999999996
3366,0.045649999999999996
3367,0.048
3368,0.058
3369,0.0318
3370,0.0318
3371,0.048
3372,3.4048000000000003
3373,13.2
3374,12.5
3375,1.0
3376,9.9
3377,11.84
3378,12.7
3379,12.0
3380,10.5
3381,9.0
3382,13.5
3383,1.6
3384,1.89
3385,1.71
3386,3.93
3387,3.75
3388,5.606199999999999
3389,0.73
3390,3.9
3391,116.3
3392,115.7
3393,113.5
3394,116.60000000000001
3395,33.15
3396,23.6
3397,1.19455
3398,1.07
3399,1.07
3400,7.0
3401,17.2
3402,24.933333333333334
3403,18.28
3404,117.0
3405,105.0
3406,91.05
3407,89.465
3408,83.6
3409,78.0
3410,2.26
3411,10.0
3412,10.0
3413,73.9
3414,7.631428571428572
3415,2.21
3416,15.612499999999999
3417,1.95
3418,1.5950000000000002
3419,6.788083333333334
3420,2.44
3421,4.3
3422,2.04
3423,2.75
3424,6.6625
3425,0.6
3426,3.49
3427,4.17
3428,2.68
3429,0.8750000000000001
3430,2.23
3431,9.7
3432,6.9
3433,6.9
3434,5.8
3435,3.6
3436,3.5
3437,3.45
3438,4.36
3439,5.21
3440,7.631428571428572
3441,7.049000000000001
3442,2.68
3443,5.52
3444,5.52
3445,5.8
3446,10.44875
3447,58.0
3448,92.16666666666667
3449,11.245
3450,7.775
3451,2.145
3452,112.0
3453,60.7
3454,88.3
3455,115.28571428571429
3456,116.3
3457,96.0
3458,1.14
3459,0.8
3460,0.6
3461,1.11
3462,1.0
3463,2.9
3464,2.45
3465,2.68
3466,5.8
3467,2.9
3468,3.76
3469,0.545
3470,1.5
3471,100.0
3472,116.6
3473,27.475
3474,9.7
3475,7.631428571428572
3476,5.766666666666667
3477,2.7
3478,4.949999999999999
3479,7.0
3480,3.38
3481,118.0
3482,5.53
3483,1.38
3484,2.1574999999999998
3485,34.57038461538462
3486,49.0
3487,34.0
3488,5.3933333333333335
3489,35.0
3490,2.72
3491,49.725
3492,43.857142857142854
3493,43.5
3494,47.5
3495,27.8
3496,27.8
3497,47.0
3498,25.7125
3499,3.5
3500,2.69
3501,47.0
3502,47.0
3503,13.3
3504,11.653333333333334
3505,1.3
3506,3.6835
3507,5.3933333333333335
3508,75.63
3509,30.25
3510,5.093333333333334
3511,1.8125
3512,4.15
3513,0.5247666666666667
3514,0.8540000000000001
3515,8.74
3516,1.906666666666667
3517,32.25
3518,4.27
3519,92.16666666666667
3520,4.0
3521,39.86000000000001
3522,24.366666666666664
3523,15.316666666666668
3524,28.833333333333332
3525,5.55
3526,21.1
3527,18.033333333333335
3528,20.0
3529,33.0
3530,32.17
3531,36.0
3532,10.0
3533,11.533333333333333
3534,25.7125
3535,6.8
3536,6.8
3537,0.8540000000000001
3538,25.7125
3539,38.0
3540,13.6
3541,35.67666666666667
3542,8.0
3543,11.653333333333334
3544,35.67666666666667
3545,9.5
3546,1.3
3547,0.44
3548,2.97
3549,89.2
3550,86.5
3551,91.0
3552,90.0
3553,53.0
3554,72.2
3555,72.2
3556,17.119999999999997
3557,6.25
3558,14.0
3559,12.8
3560,10.0
3561,1.22
3562,1.2733333333333332
3563,0.575
3564,9.84
3565,36.4
3566,3.51
3567,2.93
3568,9.97
3569,10.8
3570,0.96
3571,2.18
3572,2.14
3573,47.06
3574,15.95
3575,13.5
3576,7.54
3577,7.095000000000001
3578,20.0
3579,13.8
3580,13.45
3581,15.95
3582,51.0
3583,18.2
3584,53.0
3585,10.5
3586,6.090625
3587,3.2
3588,5.5
3589,32.650000000000006
3590,29.45
3591,105.10000000000001
3592,55.5
3593,44.0
3594,5.94
3595,1.6
3596,36.35
3597,30.35
3598,4.766666666666667
3599,5.1
3600,3.9
3601,30.35
3602,42.0
3603,13.5
3604,3.65
3605,16.3
3606,5.766666666666667
3607,4.83
3608,3.77
3609,4.16
3610,9.84
3611,13.942857142857141
3612,13.45
3613,25.7325
3614,13.1
3615,1.8
3616,2.7
3617,2.26
3618,47.06
3619,29.2
3620,32.24
3621,9.6
3622,32.24
3623,25.7125
3624,25.7325
3625,29.45
3626,10.3
3627,8.12
3628,13.1
3629,1.17
3630,37.13333333333333
3631,13.45
3632,7.188333333333333
3633,12.5
3634,14.0
3635,27.799999999999997
3636,49.725
3637,78.40357142857144
3638,87.0
3639,87.0
3640,71.0
3641,86.0
3642,48.5
3643,93.4
3644,8.1
3645,8.1
3646,8.65
3647,28.2
3648,23.855
3649,24.233333333333334
3650,40.0
3651,2.95
3652,6.788083333333334
3653,5.6
3654,0.66
3655,0.16666666666666666
3656,16.6
3657,0.66
3658,4.095
3659,25.9
3660,16.0
3661,13.5
3662,26.9
3663,13.7
3664,105.0
3665,0.57
3666,7.1
3667,16.6
3668,57.175
3669,1.82
3670,11.0
3671,7.85
3672,1.61
3673,5.64
3674,0.195
3675,11.0
3676,1.16
3677,32.0
3678,35.336
3679,34.0
3680,32.5
3681,17.0
3682,55.0
3683,2.0
3684,10.39
3685,7.7
3686,10.39
3687,7.295
3688,7.61
3689,7.61
3690,11.653333333333334
3691,10.0
3692,6.44
3693,5.95
3694,5.98
3695,3.83
3696,5.09
3697,1.4
3698,5.98
3699,5.02
3700,13.9
3701,4.8
3702,1.6
3703,1.6
3704,16.9
3705,16.9
3706,8.52
3707,3.42
3708,2.4
3709,1.6366666666666667
3710,1.8
3711,11.28
3712,13.942857142857141
3713,29.7
3714,18.4
3715,5.1
3716,19.9
3717,14.8
3718,3.25
3719,4.8
3720,1.32
3721,29.166666666666668
3722,13.015
3723,5.8
3724,5.8
3725,9.0
3726,9.5075
3727,9.5075
3728,23.5
3729,6.01
3730,17.02
3731,2.35
3732,77.71111111111112
3733,30.0
3734,7.18
3735,16.5
3736,42.333333333333336
3737,55.0
3738,0.556
3739,0.556
3740,7.85
3741,120.0
3742,43.5
3743,4.1
3744,27.799999999999997
3745,14.0
3746,12.0
3747,24.2
3748,13.56
3749,27.0
3750,29.3
3751,37.0
3752,32.5
3753,37.0
3754,2.3
3755,54.0
3756,85.0
3757,0.76
3758,31.833333333333332
3759,2.18
3760,2.18
3761,7.02
3762,16.191666666666666
3763,8.3
3764,8.0
3765,13.5
3766,31.0
3767,21.1
3768,8.905375000000001
3769,8.905375000000001
3770,8.905375000000001
3771,8.65
3772,6.3
3773,26.381818181818186
3774,27.4
3775,10.5
3776,1.43
3777,3.0
3778,4.83
3779,5.9
3780,3.5
3781,11.5
3782,12.280000000000001
3783,22.2
3784,11.9
3785,3.45
3786,2.8
3787,2.6
3788,25.0
3789,27.586000000000002
3790,32.0
3791,29.2
3792,32.6
3793,29.2
3794,29.0
3795,15.7
3796,2.0
3797,18.365000000000002
3798,9.82
3799,10.2
3800,21.0
3801,16.191666666666666
3802,0.41
3803,37.13333333333333
3804,0.74
3805,1.84
3806,1.84
3807,0.86
3808,5.233333333333333
3809,17.119999999999997
